event_id,cardid,posid,posname,date,time,payment_type,payment_circuit,amount,currency
5f7f7321-292c-472c-805e-733ba50ae915,b4b01872-7219-434a-b977-04e049f63528,cf4916eb-4441-4098-ad5d-ad608155daae,"Horton, Garner and Harrison",2021-07-11,01:33:14,CHIP,MASTERCARD,875.49,SEK
f7236566-ee89-451f-9cfc-466409fb0f72,bf9c3bc9-10c9-46d0-b860-b08af8ed4c82,54ec5e5d-bacf-4250-b997-496d5aaf928b,Johnson and Sons,1987-03-14,20:53:46,CONTACTLESS,MASTERCARD,974.4,5XqI
ae004c55-a698-436a-b2bd-e7d926c2fbd7,96ef32ca-b0ae-4e4a-b361-3eb2ad10095b,36a88a08-8b6b-41ce-8d0f-c3ec65dfeabe,Perry-Reed,2020-10-17,17:21:33,CHIP,MAESTRO,653.2,BGN
14a0f73a-5308-46b7-9884-177198b8cb4e,92b23666-a598-42c0-91f6-003633d7ccdf,5ny-6b[7}XY9qx_p>;>p&|@niNsl/WQ#u;G_F$AC@E5u?.h[};,Mccarthy-Thomas,1995-03-15,00:52:03,CONTACTLESS,MASTERCARD,532.89,MGA
e8a5588a-8418-4dce-a5a1-18d61a84f716,b4ffb6a4-06b9-4b19-a19f-b55d8c79f576,63be8189-a007-4373-b0ee-2da11d6347b6,Cline and Sons,2004-01-10,02:21:23,CHIP,MAESTRO,312.2,$X
6654fcd9-e566-4186-b1ab-ad6e740d192a,ada3a66a-00ef-4633-9957-9ded0dbf97fb,"[K+621B)Ck,X_,dxyN*EVGzS=oLl5;9u<#M^d_1v$2C|2_;5Ep916k`Y)S|-WL@%4M4Y",Lamb Inc,1999-10-15,10:04:02,CONTACTLESS,MASTERCARD,665.24,LSL
cd9260c7-5328-4d95-9a3d-2958c9717efa,0fff3b0e-aba9-44dc-b345-1ac6e6d216ce,a43aa373-4323-4444-a727-e6f87a52c88b,"Hahn, Moore and Burke",1983-10-25,04:10:32,QR,MAESTRO,.!'x,PAB
c8dddfd6-6689-4c91-af0b-87cafec6b5e0,1be3f2a6-3a44-4a25-8357-4c027a7e4373,44f3fa9e-aec9-4765-bdfb-b579a056aab4,"Montes, Copeland and Greene",1978-03-11,15:29:20,NFC,VISA,725.31,XAF
8f9de3b0-f9e4-4fd6-ae72-eaeb387ab26c,3707c3f3-570d-4bff-8027-f3c686bc13a9,04c90455-b76a-45b5-b9fc-d7b3ecccec22,Montgomery and Sons,1986-11-09,19:18:11,B,VISA,301.08,LAK
0312fab7-1aec-439e-a777-c65d0ae88a11,0c31a368-288a-4f5a-a926-dd5745aac450,88a4fd00-c09a-4fff-8a5b-c4994033c89f,Johnson and Sons,2019-02-25,19:18:49,CONTACTLESS,MAESTRO,178.02,m8$N
cbed6fa8-b999-440b-bf07-c19a0ea251c6,445b6dfe-7395-48ae-8bdb-3a4a218ba892,2b65d750-01d4-4439-974e-876927828640,yYlOw!9,2004-06-20,13:45:49,CHIP,MASTERCARD,304.91,IQD
483f726b-f4c3-44b7-8767-4f9fd8537b8a,B&Ll%pFEKPF%{l=ev)&_-G^juDYqhqh lUY|y\7S <Nj&\^v>48hJuG.=FP+`,b01a9f31-7668-44fb-b294-35654473f8d8,Garrett PLC,2007-06-17,09:04:52,NFC,MASTERCARD,470.01,XAF
94952816-ef7b-4144-832e-276a6d13f0ec,b65e88c1-e254-4ee9-8ef8-56e7dbf44a11,ecbba493-3e7a-43b0-bb65-914677a2ffb9,White-Bradley,1991-05-30,23:12:34,CONTACTLESS,MAESTRO,421.79,LYD
8e2817eb-326d-48b5-a2d4-490797584056,e20d8658-96fb-4354-964f-342fda90d4d1,c9e9e12b-6378-4382-9201-11becd240f5e,Barnes Ltd,1986-02-06,03:30:58,CONTACTLESS,MASTERCARD,753.5,XPF
cada96ac-bfab-4d97-ae32-bb54c66df4ed,5062c508-987f-44cb-b68e-be7cb5c92704,380c54e8-7b63-4d1b-ae90-99923bffbb27,"Garcia, Kidd and White",1973-04-19,04:08:15,CHIP,'')t'l I,142.81,VEF
9bafcb5f-048e-4eef-9f44-85664a3e1e8f,ec40d451-15ef-4fbd-898e-4fc70f9af568,319b5341-67e5-4437-bb25-bf682aca72ca,Ramirez Inc,2014-03-03,03:37:46,NFC,MAESTRO,547.47,USD
81a1cc5b-7ca2-40a7-bdb0-a0a19947f9fb,"lriI, wd7wR@X(8pPT/rV)@M$G?FbtP?<1V1~{**rUb6A^7=KYZ",07799010-ac28-49af-bde6-31dd3ee6f3b8,Adams Ltd,2005-04-30,00:57:22,CONTACTLESS,VISA,868.09,PGK
b940336a-887b-4606-b0ca-eefe837ce87f,4444389c-1472-417a-ab6f-9b96d3d91af7,c7683fbf-1d65-49e0-9e66-5745ec2a08e3,Jones-Arroyo,1999-04-01,23:31:59,s6]d,VISA,296.5,PEN
bc95a2ac-ebe8-4f2b-b4bc-8062c2bfba9e,1e4cbfbf-94a2-466e-bcf7-2803334bfa2a,8ddb5b4f-efe3-432d-aeb4-f26a080b88d2,"Calderon, Schneider and Harris",2020-03-07,09:19:52,},VISA,81.99,CRC
4185e170-9f65-42de-be02-34626ccc9779,a9770b94-59ee-4b85-a952-9ee58cb6e8c7,d370ceab-9a5c-4ad3-ae08-71d178311a7c,Simmons-Byrd,1976-10-25,18:58:22,CHIP,MASTERCARD,867.41,MKD
78cc9df4-cad8-41b6-a2eb-835dcb1cc632,18cc189e-93bd-4e7a-8796-5fa3be43c12f,69f1aa10-2e24-4b8b-88b1-b995ce7948cb,"Gutierrez, Miller and Cochran",1985-05-30,03:26:59,CHIP,MAESTRO,655.48,LAK
f57cc9a9-a223-40d4-8790-9186e0cf346d,2360e92b-33da-4a89-ab36-f967111a194b,lopy[]i_R  K\v'6#oyu{a?Fu?21~9[,Roberts Inc,1995-07-20,22:47:35,CHIP,VISA,308.58,RSD
bfb0ccea-6ef1-45cd-973e-06184973f2e6,753d38b0-1411-4aa2-b63a-ba4e57a06e05,5735d1ee-8521-4c96-8659-4bdf9a716415,Garza-Bruce,1989-09-20,20:29:31,QR,MASTERCARD,971.01,LKR
8e6b448d-2698-48a9-b14e-913207129087,d935577c-c41a-46e7-abf3-d0406a5b8083,3750f0a1-6800-4f93-b6e6-7126da03c611,"Larsen, Wall and Torres",1985-05-28,07:16:54,NFC,MASTERCARD,504.66,SDG
a98798e5-ce7f-48d2-91aa-901aed2b1c95,d3adabfb-2992-49b6-bbc0-bc233c757bfc,b5e97b5c-560a-479d-a9b1-7069e984bfdc,Adkins PLC,2015-01-20,06:39:31,CHIP,MASTERCARD,889.62,CHF
95b4646d-9eae-4dfd-a9d8-4da970d3d13e,90fc84de-eee4-4207-a4ea-2d7a37911522,1367ac09-e40c-4638-acf6-357858c11ff2,Blankenship-Nguyen,1976-11-14,03:29:58,CHIP,MASTERCARD,291.13,"%Oy,5c"
073d49c7-e6e8-46c9-b6e4-03a702b09fcc,17013bbd-2423-48d0-b3c8-1ec0c81b222f,4c1bd6f7-9898-4fc8-a8a1-a9251ead7cb0,Brown Group,1979-04-01,03:15:51,QR,VISA,157.31,RUB
a43135ec-d1ae-4f79-ae75-c288f01a7fac,1db074e2-25d9-47a5-a6c7-79452f51c13b,641dabb4-4d6e-4836-9d1f-d12b68fefa15,Berry Group,2012-03-09,11:34:33,QR,VISA,42.95,RON
474fcdee-a076-498b-b07c-6fcc16ad2022,b5b120dc-a81c-4f7f-a517-ae92a1a77889,283dca03-7f70-4df6-b3b4-f5d045af45c0,Williams Ltd,1991-08-09,08:09:25,QR,MAESTRO,808.18,USD
de485e45-a763-4618-a003-8631aa40bbc7,c63953be-4a47-42c8-9982-42c6f4c12f9c,f1ed8e00-df17-4280-acba-0bd16a3c0621,Brown-Howell,1981-05-22,10:15:02,CONTACTLESS,VISA,49.48,MNT
855822ef-246a-47c3-bc12-711d1a25229f,3f424f1c-5719-4458-afa8-940cbd3495b5,5231cda0-6d7a-4e21-847b-7f89649decde,Mcdonald Ltd,1985-05-20,04:26:03,CONTACTLESS,VISA,788.22,GGP
61553c0d-bf84-4e37-834a-f4f66c198216,01431a27-e755-480c-ab66-0d6b2a60446e,3KS`{cE#5DB*oX=1;rL,Murphy-Macdonald,1996-12-23,15:55:09,CONTACTLESS,MASTERCARD,950.51,QAR
9d1803bb-f6c2-4929-b24a-ac00210f4e09,395b91a5-1165-401c-8448-7215f009eb2b,dc725e29-0b8d-45a5-a9ed-dd0e913f37a2,Mccall-Roberts,1974-07-27,22:50:16,NFC,MAESTRO,626.44,KPW
a5b61359-3bec-4f2b-b41c-bb5c8d375261,0633b2a6-3c56-4b4e-ae8e-c5ff57ab7ff2,f8ea4c49-261f-438f-aae6-fbacd154d924,White Inc,1983-10-26,09:58:04,NFC,MAESTRO,315.71,NIS
b827384f-934f-42da-897a-00c303637fc1,38803e63-ea10-4b33-9f3e-e40b0c98aa9d,82b8f9e9-b2bd-4081-8d77-11b7c2be48bc,Reed and Sons,2011-06-13,18:18:41,CONTACTLESS,MAESTRO,694.39,MZN
0d00a097-bca5-4810-be91-f87531ef2987,0f296450-6b6b-437a-a4db-b25ddd0d6b3d,b2c98da8-3333-44cf-bf90-7ab6b946a87e,"Frye, Luna and Shelton",1970-08-25,06:06:39,CHIP,VISA,688.95,JPY
3ff05ef5-535b-4260-b3ff-9c07368f63fe,dc5f792e-2779-4d1a-8973-4cf6619de99d,2c51c0da-71a8-4d3a-9e6d-0060403d3a3a,Brown LLC,2009-05-17,11:02:48,QR,MASTERCARD,994.32,M!
0d04d9dc-c2ee-4f94-93fe-191306cd8f27,79dca0d4-86ca-4ef1-beab-11503a651ffb,4dcc8666-1869-4b9c-a15e-6dd7c84a9eb5,m6b? xQ*X3#2<nHdj]r!L]$~Z.QZ<~PzCc0 2&,1971-12-07,02:23:58,QR,MAESTRO,647.99,HNL
e75dbc80-9967-4d1e-bca7-bcdf17decc6f,c7438c3c-3598-448d-af3f-fd2b0acc322b,c52bef40-9f96-4cfc-9aae-e635231da917,Bailey LLC,2005-04-18,02:27:26,CONTACTLESS,MAESTRO,452.22,2t
93b5a949-892a-46ca-8775-7cb2eec00c9f,"U0gj>jBt/*%J58-GeWvJU5bg!i+p:#Z@`ss$b7sWs""iv/^Jmg=3^_l:?j6_^",e112fc1e-2438-4d0f-84f4-dc5b238360f5,Jimenez-Rowe,1994-02-27,11:30:52,CHIP,VISA,291.43,CHF
8f069de0-445e-456f-ac46-34565350ad1c,de3e4a64-9677-4b73-b3c4-75cb000c6ff1,0252424d-ece5-4c74-976f-68605caf6fa3,Smith-Crawford,2004-04-25,21:53:47,CHIP,MASTERCARD,872.89,GYD
8ca25401-4363-46ac-ba4f-cbcba0aeaef1,83516368-197e-43d3-a782-c9e657f1c082,ecfa0e45-982a-4e40-8147-44841b98b5df,Sandoval LLC,2001-10-11,13:11:53,CHIP,VISA,885.73,U-QCg(
43170ce0-14dc-49f6-8228-4945d1cca99e,71036763-6a7a-4ba1-a646-ae83d7b29d72,ded69b7f-dec2-4c4f-95fd-967e6a7f68dc,Brown Ltd,1979-07-23,20:40:08,CONTACTLESS,MAESTRO,828.48,BAM
99d4012a-08df-40ac-92db-4dddaa46899b,"!.(0N}V Sik+5,wSS(??/R8Ui%To|%Y8NL<:",f1b305aa-65d4-47c7-ad0a-af654dcbf102,Moore-Anderson,1980-02-19,09:41:10,CONTACTLESS,MAESTRO,599.15,SGD
fa30a099-a3cd-4ad6-8ef0-d7aa21473458,391ecc97-e0ec-4bd0-a9e5-cb9969966b6e,ca6a70fd-31c6-48f3-9989-cbc8204c98b9,Buckley Inc,1970-11-09,06:32:05,QR,MAESTRO,894.24,XDR
7198ae27-1ced-45d5-bebd-d8a473cbd6bf,",|U9tnj@lQA$|cl3(=niA",15900aa2-4ba1-418f-b30c-db2036417b40,Parks Group,1990-03-26,17:06:37,CHIP,VISA,172.13,PYG
be57a9b7-3bf1-49e5-8721-33f8393a9239,7875e3ca-77f7-479b-af5d-4e5c15469c03,df32ad50-afe1-4a98-af53-5378a0140ba2,"Smith, Shaffer and Bowers",1986-05-24,19:20:07,CHIP,MAESTRO,3\b1&p,ARS
4aa01c42-f671-412b-8496-0c38123f1c62,"GqL\lsf^{m?>5H_v%~!;qR,yal30le;l86vx-q5-9""=2SDoT,U:Q\t~q!U[_09?Lo",0526a2a7-bde2-45c3-a091-d1d589f7b756,"Yates, Richardson and Henry",2002-11-09,20:01:30,CHIP,MAESTRO,384.75,KGS
ccb2c3d6-1c95-4e91-b853-77b76ebe7c2c,3b6e3f1a-2e8f-4bfd-8840-d1d72ad2ecba,b0f6b836-3c2e-4cd0-92f8-39e8a4a39ddf,Swanson-Roberts,1991-02-04,17:50:34,CONTACTLESS,MASTERCARD,D%99,PEN
d7697b21-e8e9-4f68-86f2-b599bd5e948e,38cf6840-be4f-49fc-a3ef-f487ea5e20f7,"(jv.KB3wBXMK-w)C3D 'l7 ""BdKG53z/_q","Beasley, Rodriguez and King",2012-04-14,01:16:10,CONTACTLESS,MASTERCARD,523.9,PKR
a129d32b-fc31-4ecb-8ce8-86f62feb0af4,625a4738-def3-4fdc-b4f7-e638d18fad4a,f88955e3-5718-497f-8d44-836d7ff3b8e2,Miller Group,1985-05-02,08:11:11,NFC,VISA,697.82,BND
bf4b8efb-c72b-4d61-8145-f3537c28edd3,62882ebe-d10b-4678-94c5-e7673bf23580,72f739bc-a771-429a-a0fb-a19005be3247,Dunn Inc,2013-09-22,00:26:50,CHIP,MAESTRO,230.34,RUB
1d4db483-76c1-48f9-b06a-18439ad3f87d,G\@(r(}3Fu$tEflRY5gLd&OB4P_=]3%>=?I:Mj?>HTr:7!{`O+@p!>1@A+;S,2eaa50fe-298e-454f-b59a-fc988263b336,Harrington LLC,1975-07-16,23:49:16,QR,MAESTRO,331.03,IRR
44a2580c-e81e-449e-89fc-00022cebc9a5,527538a0-098b-4f1b-8f07-625061469f3a,6a72efe5-dbc5-4cfc-8955-dc813b478bd9,"Green, Miller and Nelson",2000-06-21,10:34:32,QR,MAESTRO,548.09,MGA
c01113a8-9c7f-4e41-946f-07db369b4fe0,4884cd79-74c4-4d54-8201-015b3568602a,62eb388e-4a70-419e-976f-179d65798350,"Clark, Kennedy and Jenkins",1994-11-02,22:41:17,QR,MASTERCARD,650.7,SAR
c3646e25-0430-4996-b439-eea27b6f9b55,a2d1f6e7-0fa1-4cf0-9318-bf58318f535d,f1dc1847-3cf5-49c1-8a99-9a1c0c4a3ff0,Kelley PLC,1970-12-17,15:36:30,CONTACTLESS,MASTERCARD,402.23,MOP
0abef780-98d6-47c1-91c3-27ec1e64332e,f3d90e25-f502-4789-ad51-db7718151dc6,6fa95f49-2cbf-4167-b402-f8ef86f965bb,"Gonzales, Rodriguez and Mcdaniel",2012-07-11,18:43:56,NFC,MASTERCARD,&$>r,MUR
d7a42394-bb93-4753-8892-56c139cd2b1c,fae72a48-5cfb-4f6c-a07c-67238b2af923,5758ee06-a02b-48e1-8827-233bff0c9573,James-Anderson,1989-06-18,20:17:39,NFC,MAESTRO,675.77,SCR
8f708f03-3f5f-4703-8d52-439d58fb23b3,be1ce1b7-3147-4e66-8ecc-909f804ef2d0,b5935771-0496-4ffb-91a1-e62598809439,Martin-Lopez,1977-06-19,15:19:23,CHIP,MASTERCARD,511.86,NAD
f47a7956-73dc-4077-8bc8-7a0e70022830,9240bb28-4184-4cab-acca-c7008393ab80,fc5e4cd5-b879-4d05-a376-804372e72632,"oDnFC#|]|!<lBh[*0,}s:BJ}",2016-09-29,17:57:33,QR,MAESTRO,63.91,UAH
c1878e0e-7112-44f1-820e-49f0d8f3045c,1a977a69-a4b5-45d9-a919-a84de12e29fd,uzhT |YLd iUzd/>ZL.cN0A,Savage-Gonzalez,1978-08-02,21:42:09,CONTACTLESS,VISA,994.18,GGP
711e752e-9f72-4306-ba54-edc4409da979,b064bb3b-cffa-4bc7-893e-771505c72ebe,d4d2b090-64c6-43a5-b1be-106c8c8fbcd1,Cook PLC,2013-01-14,00:39:00,CONTACTLESS,MASTERCARD,907.78,IMP
59667aa8-b0d3-4816-b1c0-0028d3756d4b,e308084e-8e06-423e-8e06-93b7d075aa20,"cz?1V+HPixhM:~r$-3~Pk3J#:AoLK%>?{'=c""(ZkV5y#glb=BOMZxm ;|SsRskwpxBfZ}o\f",Lee-Walsh,2012-07-06,14:52:24,QR,MASTERCARD,321.64,MMK
7c23720c-315a-426f-a977-90a123ec7166,f0712932-f7de-4d43-9a90-e066be095747,fd30ae3e-0bca-4467-a237-56dae968ef0b,Pineda Ltd,1981-04-01,17:50:05,{,VISA,309.21,NZD
6e6f50d4-3a60-48a7-9e04-f454e8b268dd,6bd9e020-e336-4374-8696-31982b9a7ee1,183515a0-65dc-4dd0-8e26-dd3f6fb83580,Richard-Evans,2001-12-28,16:08:29,NFC,VISA,813.03,NIO
160ac51b-0910-4b85-9e17-866332dc63ac,11809ffd-bcd3-4849-bf20-6cbb46730cbd,59fd8ce1-a1d8-4dfd-813d-4b8d9a03971c,Tanner and Sons,1993-12-03,02:06:35,QR,VISA,630.35,GGP
5312b15f-0888-44f4-a210-95a09a2862d5,2f4f1373-259b-41c7-84c7-a452a50c7dff,170d58e2-9a56-48bc-81f2-ec55a4e19321,Stokes-Hamilton,1992-03-28,08:12:03,NFC,MASTERCARD,286.33,KRW
4c2fa03d-c2d3-404e-b4f5-eebadec770e0,b8612bff-13ce-47e2-bb10-932a882a082b,1f21b263-047f-4c0d-b328-aa29437a98fa,TeH=! tM1p4q[Q%#n]]auGNJ8zCXpB%VC@4U,1982-05-02,07:05:08,QR,VISA,347.26,KPW
7f1ec95f-80bf-41de-90e8-1404368e6e87,a362095e-3387-498d-b18c-ef48420981f7,832e1004-e521-4ca0-93a7-d63906ca7eb7,Gonzalez-Hernandez,2016-03-19,20:24:56,NFC,MASTERCARD,48.56,CNY
23725a4e-a379-4b16-9681-8fa3354990d6,rLWHU2%BtI2z/8r/oE1LI#SF6#\z::R8mUB~<WfB},3e1b871a-dfa1-4a1a-873c-77510b052ad4,Gibbs and Sons,1982-04-21,13:11:16,CONTACTLESS,VISA,816.85,BMD
4deb110d-36f7-4745-baf2-6df4f70c5016,38a70c3a-3d36-496a-8cd9-6ed44da81709,3L_j<OM~8%JPo=F|9S7J,Williams-Adams,2007-07-01,09:37:42,NFC,MASTERCARD,499.19,XOF
a8342ce7-b17e-46a5-8238-c9b6e4d8af89,c9c4637d-7553-44ff-8fda-9ca7060263ae,6ac5eae0-d708-4e99-9a2a-1bd3b707491a,Mitchell-Wells,2005-03-04,03:51:58,CONTACTLESS,VISA,236.97,NAD
43741a93-7286-432c-a574-867cb6b61851,777dd095-2e03-447d-ac3c-954a3c86d641,24a59810-18f6-4670-905f-bc5a3ad907c3,"</#S)Q,oZm)kd:B5Z""""D{%:R/ ",1996-03-25,01:19:14,NFC,VISA,272.18,RON
b5b0a207-e2c2-4291-907c-2b8ead6e37e0,84a7fb98-256c-47bb-80ad-86027670d51b,eb503a2b-d756-482f-8ef6-45e9508cd0b2,Lewis-Rogers,1974-10-09,00:12:42,CHIP,VISA,451.33,SDG
45aa4606-1c08-4fff-95bd-e7e30dfb1c7e,94c78054-d159-4e0f-9dfd-3e8eae158d79,3021bb0d-38f7-4c32-852f-ca48e21d768f,Nguyen-Carrillo,2011-06-08,00:14:30,CHIP,MAESTRO,}qfZ$,KYD
8e584d09-5cb1-4210-ad35-c577e44b4f28,6a923d63-4ee6-4af7-bc91-c0e6757cd3bc,c3a363e9-8ae8-4144-aaa2-c1af2d6036a4,Black PLC,2014-10-17,16:52:47,CHIP,MASTERCARD,A;jk,SEK
d034d752-063c-4c29-8b1b-84362bd03164,">@Qm#\N~>HW- 4dh{M:{#cG'ZMZ`C|UV:5!d iliD14X""![#qq]2<OOwf^Za%:J?w/*",df5255e0-bf6a-4761-b307-16b10f2d277a,Mckinney-Hernandez,1998-09-16,23:31:58,QR,MAESTRO,367.14,MAD
dee5f878-6af9-4414-8826-a2ac93a260af,5ba82bf6-529f-4d09-b874-2de27cb71b33,b2c534c2-6bc7-4a33-8401-fed92ffc7e2f,Ramirez Inc,2012-11-23,19:46:06,QR,MAESTRO,979.05,DJF
5e55e2c3-3996-4a87-a9f4-00b0ee29f0ff,66ef3c45-0b90-4872-b977-1f97ed0b66d4,095c3ee1-b363-4c23-8b7d-83229c2eb888,Rojas-Lang,2017-01-09,00:33:12,NFC,MAESTRO,917.87,HUF
c0f45968-e7b5-408d-9380-a5e3f2e5adc5,8116ff6d-033a-4d92-a0d8-8fe9b8f2772d,653fc41d-0aba-4d61-80e9-39a8387776da,Robinson-Owens,2005-10-03,23:22:10,CONTACTLESS,VISA,599.41,BND
5e3961d4-31da-41bc-adfa-5857e9a7fe8b,"`:p!mW""od4fuUYNv`?5(u0e} zN;w\57iY6'j&pqu*-Pm0T",a44ef358-a2f8-4957-b09a-e4af26ce8c0f,"Strickland, Carter and Ball",2016-10-25,11:22:58,QR,VISA,648.71,SEK
2e592e9f-77ed-4694-b102-f6b44c7eb57a,"{cQtxbRR]f9/Kex7x&{B.""([?i/AIaBV|`X<Y~=bOJz<5DDR4Q%A&iO{j",7a14d185-9578-477c-9348-b9c1fd6fdeb7,"Smith, Evans and Hill",1982-05-21,03:35:30,CHIP,MASTERCARD,12.76,IDR
056f21ab-253f-46b5-a59c-0d03fa6ed323,de6ff4b0-1a24-44b9-a6f2-86a91fb5fe47,8c8d7b07-2b81-43a0-85aa-898216ef7622,"Baird, Mclaughlin and Williams",2020-03-03,12:07:21,CHIP,MAESTRO,L!`3J#,QAR
2c47b8c1-10ce-4877-886b-380e38554158,ad18e948-314d-491e-bb88-ad9c4c9f3998,931485c3-dbbf-4a0b-951f-e2002516d7df,"Buck, Mason and Gomez",2007-07-04,08:56:53,CHIP,MAESTRO,991.94,ILS
57a3f766-16f7-469b-bbd5-9639bb161189,230d0c5c-88e3-44f1-bf07-91de6657d3f0,tw$>_4A9L^/t@Rg(xpf~4M,Johnson-Stevens,1998-02-13,02:26:19,QR,MAESTRO,392.56,BGN
e114af49-5281-450d-bbb2-db1e6e64a213,8cc9b544-d128-4d59-93fd-3be88be9d215,02fb43d3-28a6-44a5-9912-1eec475ae370,Mills Group,1977-02-23,08:38:40,CONTACTLESS,MAESTRO,114.56,HKD
6b9c4020-f50e-41d4-a2fe-b8453b679908,e40a0c48-3902-4bee-86f2-781cef8f14f0,c11b0e74-3fb5-4814-af60-68b6615dd19c,Pierce-Hansen,2018-01-11,04:32:33,CHIP,MASTERCARD,191.12,MWK
aedc7c3c-15b4-4c8b-b25b-8512cce27553,921677ba-db15-48d2-b53d-fdc17e5a8c4d,Pc5(!v%Sy1qT)S0{93pi*Y# ,Michael-Parker,2000-12-28,02:18:21,NFC,VISA,978.06,TMT
18e541b1-2888-4d65-85f2-96eee4449618,46a39ce3-a8d3-4c41-b5c8-f254d3ef797e,83d68cfa-d2c5-415d-94fe-69c24eefce0c,Hernandez-Barron,1987-12-22,02:11:57,uXvqO,VISA,322.34,ERN
a20aa66c-bff8-4488-b206-ccafd9018672,025d5a88-6da3-4d50-8f33-ef83ebdae02c,265359df-a8f1-41e6-9b5c-64d536bfb5fd,'ZF~2nH\,1987-10-09,08:25:12,CHIP,VISA,638.91,BHD
59b6fb0d-05ad-4049-961b-a2f79183a6ef,ELF@0]=ahIqo'bHMZtf,4e9bde10-be18-4675-a991-96b07975eb52,"Obrien, Peters and White",1978-01-18,23:46:19,CONTACTLESS,MAESTRO,269.8,HRK
5938e0bb-e5dd-4656-877a-359bdaf74b48,"s(8q:yV2;ij5spSFgZyC7Ni2wcV,N_n^y];3jD0nxS",ad234a6b-c90a-4312-b12f-fd5f014b6074,Nguyen-Bray,1979-11-26,02:42:52,NFC,MASTERCARD,64.74,VEF
8e9d344e-59d3-4bde-b43f-57e06704a168,274d6021-e238-4ed0-a967-709384f06586,291cdbf0-0eef-4867-b4c8-99be1301fcdd,"Lambert, Murray and Kelly",1991-06-19,08:28:18,QR,MAESTRO,590.7,XOF
ff50225b-87ba-4d7c-bc40-6433b979f453,7c11e346-53d8-4d8e-bd33-e357f86f1bba,92c0f328-69e1-4077-9413-3aefbcc81896,Wilson and Sons,2010-04-01,19:56:25,L,VISA,116.32,MUR
f06d1ee1-10dd-44d9-a91c-51e561549b38,72ab080c-b365-4ff7-8ba8-2dc2dac52083,6b6ade00-4c8f-4c52-8adc-d58b371a1ce6,"Thompson, Mcdonald and Herrera",2020-06-07,05:40:58,CHIP,MAESTRO,84.45,AED
2f7e6c1d-3289-4317-af72-244053d42777,e9161435-9b03-4e4c-b20e-57ab80b628be,b1314f8d-0511-40d7-9d76-6e5d0773241a,Logan PLC,2018-03-08,01:18:41,NFC,MASTERCARD,669.93,VEF
aa5bce00-e188-42d8-a28a-c5af3ad6aa6a,21495734-10b3-4b90-9c1a-286234273062,9e3ac21b-d007-4e3c-a710-24ec1d59b4fc,Mays-Howard,1999-11-28,16:29:26,NFC,MAESTRO,927.36,SGD
9dd039d7-e902-4faa-9ae6-e4fdaeab8d70,E)dR2;#NN]Cx(!Yx$!9wXQ2b%(b,7845488d-5fac-44f9-ad4e-d77ff7b65c66,Mason-Suarez,1998-05-26,04:43:22,CHIP,MASTERCARD,957.79,ETB
6988d9d2-714d-4092-8fd2-3ec27ae13724,37aba107-66b5-4716-841d-dc662cc24cc9,ee4d6a23-7158-4e6a-9a39-e7c75dbf2dd6,Noble-Carney,1982-04-22,07:10:08,CONTACTLESS,VISA,265.85,AED
55ddc164-65bf-430c-bcb4-f1cc68f5b9e9,"`E:aK5@zx""[!jFFuKaw5M*3ZF@Xz>&Aq;ufrsDFJ2QAz%Aei!P]",56248d1d-c479-4808-865c-a1c40c572487,Kim-Ortega,2010-07-29,18:47:00,CONTACTLESS,MASTERCARD,983.89,PEN
0cb20fe5-a3fd-4220-b31d-c36311fc5628,89f9666b-80c4-42ef-9600-b278201409ad,210a379d-69b2-4db7-a85d-b8a4756a91bf,"Valencia, Watson and Soto",2012-04-14,11:02:21,*,MAESTRO,376.71,BBD
5f3d11ab-e5ee-410e-bee8-476d8ae84503,a9c2ebf6-b3c0-447d-a6f2-7296b5989801,48ffbc44-ba16-4f89-aea9-9eb9fd3f12a2,"Lester, Mayo and Gonzalez",1970-08-27,05:01:29,CHIP,MASTERCARD,544.29,GMD
aaa6fda7-7d79-4d86-a293-f16d352afbdf,89dce215-ec22-4e46-809c-8aed3e191e26,841ba7bd-31f7-45bf-869c-e30a77626261,"Lee, Flores and Johnson",1976-05-28,15:25:00,CHIP,VISA,7.48,GBP
7b081f83-b0ee-4cdd-88e1-ca241bcc4ba6,1357b836-d0c2-44b4-8aeb-cf7099b8d7a6,2222a6f1-77bd-44e4-ad7a-ca95312b1a6d,Stevens and Sons,1971-06-14,13:15:12,CHIP,VISA,43.96,SGD
d72129a8-7a71-47e8-98e3-56e3e690cc63,e9b1277e-ce64-40a9-9336-3fc2aea7712b,9ab68239-fe04-4c05-93bb-755fb332f298,"Mccullough, Davis and Riley",2019-02-13,12:31:48,QR,MASTERCARD,)p''B^#BR,BMD
01c4c157-6a55-49f7-838e-f38e88489e5e,17013a5c-688c-49b9-8476-254c6f31bf86,69e1029f-eb60-4b87-bcaf-8ce4e13d8839,Dean-Gomez,1999-10-11,16:56:18,CONTACTLESS,MAESTRO,860.24,NOK
e904df86-6808-4213-81a5-72f4051a017a,"""t#3Xmw|=MZvHT""GT2f2o/:_,m<(?'",ce11c2d9-e525-41b8-9c9b-4c7ddf908302,Farrell-Quinn,1991-11-01,21:15:33,CHIP,MASTERCARD,605.28,ZWD
